run_id,voxel_size_scan,voxel_size_map,ndt_cell_size,ndt_iterations,r_scan,r_map,zlim_min,zlim_max,frame_range,zlims,ylim,xlim,max_lateral_error,mean_lateral_error,max_yaw_error,mean_yaw_error,mean_computation_time
1,0.35,0.5,4,10,1.5,3.0,0.0,7.0,"[550, 650]","[0.0, 7.0]",,,0.9315760897943224,0.44634738048613215,-0.00023314346758573218,-0.008925327722616398,1.5910578441619874
2,0.35,0.5,5,10,1.5,3.0,0.0,7.0,"[550, 650]","[0.0, 7.0]",,,1.2033980302982343,0.5685955214696918,0.00032320000000000265,-0.001790334686056206,1.8731105327606201
3,0.35,0.5,6,10,1.5,3.0,0.0,7.0,"[550, 650]","[0.0, 7.0]",,,1.2235928069944633,0.6947305589430659,0.005375807632267332,0.0014665003707132955,1.8760290241241455
